Number,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,predicted_emotion,label,consistency label,GMM_FINAL_LABEL,,,,,,,
1191,0.312333333,-0.365333333,-0.06,-0.069057822,-0.429193795,-0.194284081,surprise,sadness,0,consistent,,,,,,,
1192,0.482333333,0.049,0.401333333,-0.024062514,-0.302557349,-0.075225115,surprise,sadness,0,consistent,,,,,,,
1193,-0.012,-0.14275,-0.0455,-0.385043502,0.348200798,0.412840366,surprise,surprise,1,consistent,,,,,,,
1194,-0.020666667,0.132666667,-0.082,-0.588381529,0.313376069,0.390927792,anger,surprise,0,consistent,,,,,,,
1195,0.132666667,0.092333333,-0.033333333,-0.274439752,0.371733904,0.438295364,surprise,surprise,1,consistent,,,,,,,
1196,-0.132,-0.04475,-0.0745,-0.178221405,0.165715694,0.276473522,surprise,surprise,1,consistent,,,,,,,
1197,0.012,0.144333333,0.192,0.123900771,0.012149572,0.08308506,surprise,surprise,1,consistent,,,,,,,
1198,0.25,0.026,-0.0112,-0.671801329,0.889139175,0.757428765,anger,anger,1,inconsistent,,,,,,,
1199,0.246,-0.113142857,-0.060714286,0.022399187,0.740084052,0.696193695,surprise,anger,0,inconsistent,,,,,,,
1200,0.17525,0.0445,-0.04125,-0.890507102,0.961530447,0.882746696,anger,anger,1,inconsistent,,,,,,,
1201,0.4425,0.052,0.3265,0.01593399,0.531220198,0.502853155,happiness,anger,0,consistent,,,,,,,
1202,0.325166667,0.1145,-0.037,-0.708720207,0.745548964,0.754773378,surprise,anger,0,inconsistent,,,,,,,
1203,-0.1916,0.115,-0.1156,-0.305620968,0.685949445,0.553167105,anger,disgust,0,inconsistent,,,,,,,
1204,0.0696,-0.0712,-0.112,-0.573390841,0.676126719,0.542463064,anger,disgust,0,inconsistent,,,,,,,
1205,-0.624,0.334,-0.608,0.560518026,0.786867261,0.700263619,surprise,disgust,0,inconsistent,,,,,,,
1206,-0.301,0.168,-0.191,-0.974374831,0.918430686,0.873224497,anger,disgust,0,inconsistent,,,,,,,
1207,-0.385,0.1135,-0.319,-0.710678697,0.764355302,0.682390451,anger,disgust,0,inconsistent,,,,,,,
1208,0.1676,-0.184,0.1636,-0.214867413,-0.182933271,-0.148615956,surprise,fear,0,consistent,,,,,,,
1209,0.1995,0.111,0.055,-0.427295983,0.359980106,0.32555294,surprise,fear,0,consistent,,,,,,,
1210,-0.174,0.238,0.134,-0.401601851,0.637842774,0.477665782,anger,fear,0,consistent,,,,,,,
1211,-0.265333333,-0.356,-0.325333333,-0.755672276,0.985605121,0.91734755,anger,fear,0,inconsistent,,,,,,,
1212,0.025571429,-0.164571429,-0.043142857,-0.78500551,0.945883155,0.826907873,anger,fear,0,inconsistent,,,,,,,
1213,0.4765,0.12425,0.3655,-0.336713731,0.97585237,0.800448418,surprise,happiness,0,inconsistent,,,,,,,
1214,0.47525,0.2,0.2645,-0.23609668,1,0.949256659,surprise,happiness,0,inconsistent,,,,,,,
1215,0.4195,0.3325,0.167,-0.45869571,1,0.931900978,surprise,happiness,0,inconsistent,,,,,,,
1216,0.92,0.22,0.586,-1,0.82194376,0.722816586,surprise,happiness,0,inconsistent,,,,,,,
1217,0.816,0.862,0.418,-0.453224719,0.926127195,0.768687487,surprise,happiness,0,inconsistent,,,,,,,
1218,0.304,-0.2235,0.18,-0.467877805,-0.221987963,-0.070787609,surprise,sadness,0,consistent,,,,,,,
1219,0.1856,-0.1384,0.0748,-0.323163569,0.018181086,0.060040474,surprise,sadness,0,consistent,,,,,,,
1220,0.408333333,-0.0495,0.250833333,-0.371924043,0.116194487,0.073967576,surprise,sadness,0,consistent,,,,,,,
1221,0.312333333,-0.365333333,-0.06,0.432377815,0.462342381,0.485067606,surprise,sadness,0,inconsistent,,,,,,,
1222,0.482333333,0.049,0.401333333,-0.363015473,-0.102952123,-0.054779112,surprise,sadness,0,inconsistent,,,,,,,
1223,-0.012,-0.14275,-0.0455,-0.463861346,0.205569625,0.229943275,fear,surprise,0,consistent,,,,,,,
1224,-0.020666667,0.132666667,-0.082,-0.654031634,0.779964447,0.73152113,anger,surprise,0,inconsistent,,,,,,,
1225,0.132666667,0.092333333,-0.033333333,-0.500485897,0.437529445,0.380916357,surprise,surprise,1,consistent,,,,,,,
1226,-0.132,-0.04475,-0.0745,-0.441342771,0.456472635,0.438127756,anger,surprise,0,consistent,,,,,,,
1227,0.012,0.144333333,0.192,-0.348274529,0.511003017,0.477578878,surprise,surprise,1,consistent,,,,,,,
1228,0.25,0.026,-0.0112,-0.299457908,0.545851707,0.491426706,surprise,anger,0,inconsistent,,,,,,,
1229,0.246,-0.113142857,-0.060714286,-0.442391574,0.375077605,0.448219061,surprise,anger,0,inconsistent,,,,,,,
1230,0.17525,0.0445,-0.04125,-0.633750498,0.516066551,0.568501234,anger,anger,1,inconsistent,,,,,,,
1231,0.4425,0.052,0.3265,-0.363358676,0.50314641,0.503322601,surprise,anger,0,inconsistent,,,,,,,
1232,0.325166667,0.1145,-0.037,-0.570388079,0.464498758,0.479806185,surprise,anger,0,inconsistent,,,,,,,
1233,-0.1916,0.115,-0.1156,-0.564968586,0.163352966,0.288913131,fear,disgust,0,consistent,,,,,,,
1234,0.0696,-0.0712,-0.112,-0.056195676,0.492918491,0.394128561,surprise,disgust,0,consistent,,,,,,,
1235,-0.624,0.334,-0.608,-0.032114327,0.113205314,0.240193009,anger,disgust,0,inconsistent,,,,,,,
1236,-0.301,0.168,-0.191,-1,0.125534296,0.247894764,fear,disgust,0,consistent,,,,,,,
1237,-0.385,0.1135,-0.319,-0.314732254,0.203407764,0.338733435,fear,disgust,0,consistent,,,,,,,
1238,0.1676,-0.184,0.1636,-0.242379963,-0.154377222,-0.053719461,surprise,fear,0,consistent,,,,,,,
1239,0.1995,0.111,0.055,-0.179020703,-0.257606745,-0.077861786,surprise,fear,0,consistent,,,,,,,
1240,-0.174,0.238,0.134,0.01553905,-0.029482841,0.077002048,surprise,fear,0,consistent,,,,,,,
1241,-0.265333333,-0.356,-0.325333333,-0.37184304,-0.069038987,-0.011865616,sadness,fear,0,consistent,,,,,,,
1242,0.025571429,-0.164571429,-0.043142857,-0.530439496,0.263649225,0.325128198,fear,fear,1,consistent,,,,,,,
1243,0.4765,0.12425,0.3655,0.8410151,0.682266593,0.74328351,happiness,happiness,1,consistent,,,,,,,
1244,0.47525,0.2,0.2645,0.806994915,0.54582119,0.600600004,happiness,happiness,1,consistent,,,,,,,
1245,0.4195,0.3325,0.167,-0.390883684,0.699583292,0.723194122,surprise,happiness,0,inconsistent,,,,,,,
1246,0.92,0.22,0.586,-0.023420453,0.306056142,0.44274807,happiness,happiness,1,inconsistent,,,,,,,
1247,0.816,0.862,0.418,0.938074827,0.610770345,0.66240859,happiness,happiness,1,consistent,,,,,,,
1248,0.304,-0.2235,0.18,-0.295045137,-0.707309127,-0.443943739,surprise,sadness,0,inconsistent,,,,,,,
1249,0.1856,-0.1384,0.0748,-0.450279713,-0.392754138,-0.191755295,disgust,sadness,0,consistent,,,,,,,
1250,0.408333333,-0.0495,0.250833333,0.16514802,-0.275237441,-0.113165379,surprise,sadness,0,consistent,,,,,,,
1251,0.4685,-0.548,-0.1085,-0.282871544,-0.349533617,-0.133630693,surprise,sadness,0,consistent,,,,,,,
1252,0.418,0.0735,0.324,-0.32887733,-0.143363953,0.057876468,surprise,sadness,0,consistent,,,,,,,
1253,-0.012,-0.14275,-0.0455,-0.51982832,0.066304207,0.191597462,sadness,surprise,0,consistent,,,,,,,
1254,-0.020666667,0.132666667,-0.082,-0.321186006,0.017849922,0.130003929,surprise,surprise,1,consistent,,,,,,,
1255,0.132666667,0.092333333,-0.033333333,-0.450711668,0.289777637,0.389861345,surprise,surprise,1,consistent,,,,,,,
1256,-0.132,-0.04475,-0.0745,-0.349330366,0.195583344,0.240877748,fear,surprise,0,consistent,,,,,,,
1257,0.012,0.144333333,0.192,0.050493717,0.271314144,0.28492558,surprise,surprise,1,consistent,,,,,,,
1258,0.25,0.026,-0.0112,-0.191352189,0.272569895,0.254101872,surprise,anger,0,consistent,,,,,,,
1259,0.246,-0.113142857,-0.060714286,-0.378098786,0.576580286,0.644681931,surprise,anger,0,inconsistent,,,,,,,
1260,0.17525,0.0445,-0.04125,-0.282507777,0.613212347,0.670159101,surprise,anger,0,inconsistent,,,,,,,
1261,0.4425,0.052,0.3265,-0.334989011,0.578418374,0.559968233,surprise,anger,0,inconsistent,,,,,,,
1262,0.325166667,0.1145,-0.037,-0.168350875,0.066510201,0.242095947,surprise,anger,0,consistent,,,,,,,
1263,-0.1916,0.115,-0.1156,-0.781061828,-0.094768286,0.072442174,fear,disgust,0,consistent,,,,,,,
1264,0.0696,-0.0712,-0.112,0.141192436,0.429081321,0.447139502,surprise,disgust,0,consistent,,,,,,,
1265,-0.624,0.334,-0.608,0.494388103,0.304751396,0.398295045,disgust,disgust,1,inconsistent,,,,,,,
1266,-0.301,0.168,-0.191,-0.982272148,0.344579577,0.49774611,anger,disgust,0,inconsistent,,,,,,,
1267,-0.385,0.1135,-0.319,-0.822952569,-0.340170503,-0.144508779,sadness,disgust,0,consistent,,,,,,,
1268,0.1676,-0.184,0.1636,-0.305860698,-0.306135237,-0.194997787,disgust,fear,0,consistent,,,,,,,
1269,0.1995,0.111,0.055,-0.38913554,-0.300290942,-0.164447427,disgust,fear,0,consistent,,,,,,,
1270,-0.174,0.238,0.134,-0.737376332,0.101297736,0.205140352,fear,fear,1,consistent,,,,,,,
1271,-0.265333333,-0.356,-0.325333333,-0.028792143,0.247718334,0.210738659,disgust,fear,0,consistent,,,,,,,
1272,0.025571429,-0.164571429,-0.043142857,-0.768833876,0.191607952,0.242712617,fear,fear,1,inconsistent,,,,,,,
1273,0.4765,0.12425,0.3655,0.538339138,0.216448545,0.268707275,surprise,happiness,0,consistent,,,,,,,
1274,0.47525,0.2,0.2645,0.719029903,0.154535413,0.24624753,surprise,happiness,0,consistent,,,,,,,
1275,0.4195,0.3325,0.167,-0.446458459,0.054258704,0.158399343,surprise,happiness,0,inconsistent,,,,,,,
1276,0.92,0.22,0.586,0.045421362,0.179741144,0.285224319,surprise,happiness,0,inconsistent,,,,,,,
1277,0.816,0.862,0.418,0.719518661,0.470679522,0.478510857,happiness,happiness,1,consistent,,,,,,,
1278,0.304,-0.2235,0.18,-0.117495418,-0.554942012,-0.289698005,surprise,sadness,0,consistent,,,,,,,
1279,0.1856,-0.1384,0.0748,-0.608174086,-0.661226869,-0.439412475,sadness,sadness,1,inconsistent,,,,,,,
1280,0.408333333,-0.0495,0.250833333,-0.097364366,-0.490360677,-0.210088611,surprise,sadness,0,consistent,,,,,,,
1281,0.4685,-0.548,-0.1085,0.019771218,-0.420497656,-0.163404942,surprise,sadness,0,consistent,,,,,,,
1282,0.418,0.0735,0.324,0.148497581,0.081347942,0.309095144,surprise,sadness,0,consistent,,,,,,,
1283,-0.012,-0.14275,-0.0455,-0.475906253,0.241650105,0.237190008,fear,surprise,0,consistent,,,,,,,
1284,-0.020666667,0.132666667,-0.082,-0.518274903,0.26664114,0.213170052,fear,surprise,0,consistent,,,,,,,
1285,0.132666667,0.092333333,-0.033333333,-0.432644427,0.102827549,0.17651093,surprise,surprise,1,consistent,,,,,,,
1286,-0.132,-0.04475,-0.0745,-0.67421484,0.162175059,0.26176095,fear,surprise,0,consistent,,,,,,,
1287,0.012,0.144333333,0.192,-0.216203868,0.291986704,0.365391731,surprise,surprise,1,consistent,,,,,,,
